Frekvens,0,Total rows,Probability,IC,PARENT_IC,INDEX,Constant,ENCODE
14,E9501,503609,2.779934433260724e-05,10.49049812270383,66.48260945708984,8.0,0.01,66.56260945708983
14,E9496,503609,2.779934433260724e-05,10.49049812270383,20.093693050406756,2.0,0.01,20.113693050406756
14,E8136,503609,2.779934433260724e-05,10.49049812270383,36.71016182100703,4.0,0.01,36.750161821007026
14,E9380,503609,2.779934433260724e-05,10.49049812270383,59.01120717698303,6.0,0.01,59.07120717698303
13,E0064,503609,2.581367688027815e-05,10.564606094857552,17.841959067402165,2.0,0.01,17.861959067402164
13,E9395,503609,2.581367688027815e-05,10.564606094857552,56.35368352599613,8.0,0.01,56.43368352599613
13,E9682,503609,2.581367688027815e-05,10.564606094857552,30.21977317489526,2.0,0.01,30.23977317489526
12,E8841,503609,2.3828009427949062e-05,10.644648802531089,51.70709619801536,7.0,0.01,51.77709619801536
12,E0161,503609,2.3828009427949062e-05,10.644648802531089,10.644648802531089,1.0,0.01,10.654648802531089
12,E8742,503609,2.3828009427949062e-05,10.644648802531089,36.74201946240909,4.0,0.01,36.78201946240909
12,E9410,503609,2.3828009427949062e-05,10.644648802531089,40.09499866246445,5.0,0.01,40.144998662464445
11,E9441,503609,2.1842341975619973e-05,10.731660179520718,37.158465063717216,5.0,0.01,37.20846506371721
11,E9360,503609,2.1842341975619973e-05,10.731660179520718,29.034241581746407,4.0,0.01,29.074241581746406
11,E8231,503609,2.1842341975619973e-05,10.731660179520718,26.47529217802383,3.0,0.01,26.505292178023833
10,E9102,503609,1.9856674523290888e-05,10.826970359325042,19.967541765079858,2.0,0.01,19.987541765079857
10,E8850,503609,1.9856674523290888e-05,10.826970359325042,14.347946376651523,2.0,0.01,14.367946376651522
9,E8041,503609,1.78710070709618e-05,10.932330874982869,10.932330874982869,1.0,0.01,10.942330874982868
9,E856,503609,1.78710070709618e-05,10.932330874982869,30.114787964177097,3.0,0.01,30.144787964177098
8,E8641,503609,1.588533961863271e-05,11.050113910639253,11.050113910639253,1.0,0.01,11.060113910639252
8,E8548,503609,1.588533961863271e-05,11.050113910639253,35.25251852018323,4.0,0.01,35.29251852018323
8,E9064,503609,1.588533961863271e-05,11.050113910639253,27.85452749558784,3.0,0.01,27.88452749558784
7,E9000,503609,1.389967216630362e-05,11.183645303263775,11.183645303263775,1.0,0.01,11.193645303263775
7,E9854,503609,1.389967216630362e-05,11.183645303263775,11.183645303263775,1.0,0.01,11.193645303263775
7,E030,503609,1.389967216630362e-05,11.183645303263775,11.183645303263775,1.0,0.01,11.193645303263775
7,E0011,503609,1.389967216630362e-05,11.183645303263775,19.137051023009036,2.0,0.01,19.157051023009036
6,E9370,503609,1.1914004713974531e-05,11.337795983091034,22.006158087520696,3.0,0.01,22.036158087520697
6,E8698,503609,1.1914004713974531e-05,11.337795983091034,11.337795983091034,1.0,0.01,11.347795983091034
6,E0190,503609,1.1914004713974531e-05,11.337795983091034,11.337795983091034,1.0,0.01,11.347795983091034
6,E8141,503609,1.1914004713974531e-05,11.337795983091034,18.69903043961635,2.0,0.01,18.71903043961635
6,E8710,503609,1.1914004713974531e-05,11.337795983091034,27.94188069449158,3.0,0.01,27.97188069449158
6,E9688,503609,1.1914004713974531e-05,11.337795983091034,30.21977317489526,3.0,0.01,30.24977317489526
6,E9389,503609,1.1914004713974531e-05,11.337795983091034,59.01120717698303,7.0,0.01,59.08120717698303
4,E8655,503609,7.942669809316355e-06,11.743261091199198,21.43882933903314,2.0,0.01,21.45882933903314
